🇭🇰港澳台(主线),#genre#
广东珠江,http://go.bkpcp.top/mg/gdzj
广东体育,http://go.bkpcp.top/mg/gdty
大湾区卫视,http://go.bkpcp.top/mg/gddwq
广东影视,http://go.bkpcp.top/mg/gdys
广东新闻,http://go.bkpcp.top/mg/gdxw
广东民生,http://go.bkpcp.top/mg/gdms

CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8
CCTV5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV12,http://107.150.60.122/live/cctv12hd.m3u8
CCTV13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV17,http://107.150.60.122/live/cctv17hd.m3u8

北京卫视,http://222.214.208.34:59901/tsfile/live/0122_1.m3u8
北京卫视,http://116.76.254.170:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://222.214.208.34:59901/tsfile/live/0128_1.m3u8
湖南卫视,http://116.76.254.170:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://222.214.208.34:59901/tsfile/live/0124_1.m3u8
浙江卫视,http://116.76.254.170:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://222.214.208.34:59901/tsfile/live/0127_1.m3u8
江苏卫视,http://116.76.254.170:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://222.214.208.34:59901/tsfile/live/0018_1.m3u8
东方卫视,http://116.76.254.170:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://222.214.208.34:59901/tsfile/live/0137_1.m3u8
云南卫视,http://222.214.208.34:59901/tsfile/live/0107_1.m3u8
四川卫视,http://222.214.208.34:59901/tsfile/live/0017_1.m3u8
天津卫视,http://222.214.208.34:59901/tsfile/live/0135_1.m3u8
天津卫视,http://116.76.254.170:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://222.214.208.34:59901/tsfile/live/0130_1.m3u8
安徽卫视,http://116.76.254.170:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://222.214.208.34:59901/tsfile/live/0131_1.m3u8
山东卫视,http://116.76.254.170:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://222.214.208.34:59901/tsfile/live/0125_1.m3u8
广东卫视,http://116.76.254.170:44330/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://222.214.208.34:59901/tsfile/live/0138_1.m3u8
江西卫视,http://116.76.254.170:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://222.214.208.34:59901/tsfile/live/1001_1.m3u8
河北卫视,http://116.76.254.170:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://116.76.254.170:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://222.214.208.34:59901/tsfile/live/0126_1.m3u8
深圳卫视,http://116.76.254.170:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://222.214.208.34:59901/tsfile/live/0132_1.m3u8
湖北卫视,http://116.76.254.170:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://222.214.208.34:59901/tsfile/live/0120_1.m3u8
重庆卫视,http://222.214.208.34:59901/tsfile/live/0142_1.m3u8
重庆卫视,http://116.76.254.170:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://222.214.208.34:59901/tsfile/live/1007_1.m3u8
陕西卫视,http://116.76.254.170:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://222.214.208.34:59901/tsfile/live/0113_1.m3u8
山西卫视,http://222.214.208.34:59901/tsfile/live/0114_1.m3u8
吉林卫视,http://116.76.254.170:44330/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://116.76.254.170:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0


🇨🇳央卫备用,#genre#
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws

CCTV1,http://bztv.tvbus.cc:8081/cdnlive/cctv1.m3u8
CCTV2,http://bztv.tvbus.cc:8081/cdnlive/cctv2.m3u8
CCTV3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8
CCTV4,http://bztv.tvbus.cc:8081/cdnlive/cctv4.m3u8
CCTV5,http://bztv.tvbus.cc:8081/cdnlive/cctv5.m3u8
CCTV5+,http://bztv.tvbus.cc:8081/cdnlive/cctv5p.m3u8
CCTV6,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8
CCTV7,http://bztv.tvbus.cc:8081/cdnlive/cctv7.m3u8
CCTV8,http://bztv.tvbus.cc:8081/cdnlive/cctv8.m3u8
CCTV9,http://bztv.tvbus.cc:8081/cdnlive/cctv9.m3u8
CCTV10,http://bztv.tvbus.cc:8081/cdnlive/cctv10.m3u8
CCTV11,http://bztv.tvbus.cc:8081/cdnlive/cctv11.m3u8
CCTV12,http://bztv.tvbus.cc:8081/cdnlive/cctv12.m3u8
CCTV13,http://bztv.tvbus.cc:8081/cdnlive/cctv13.m3u8
CCTV14,http://bztv.tvbus.cc:8081/cdnlive/cctv14.m3u8
CCTV15,http://bztv.tvbus.cc:8081/cdnlive/cctv15.m3u8
CCTV16,http://bztv.tvbus.cc:8081/cdnlive/cctv16.m3u8
CCTV17,http://bztv.tvbus.cc:8081/cdnlive/cctv17.m3u8
安徽卫视,http://bztv.tvbus.cc:8081/cdnlive/ahws.m3u8
北京卫视,http://bztv.tvbus.cc:8081/cdnlive/bjws.m3u8
兵团卫视,http://bztv.tvbus.cc:8081/cdnlive/btws.m3u8
重庆卫视,http://bztv.tvbus.cc:8081/cdnlive/cqws.m3u8
东方卫视,http://bztv.tvbus.cc:8081/cdnlive/dfws.m3u8
东南卫视,http://bztv.tvbus.cc:8081/cdnlive/dnws.m3u8
广东卫视,http://bztv.tvbus.cc:8081/cdnlive/gdws.m3u8
甘肃卫视,http://bztv.tvbus.cc:8081/cdnlive/gsws.m3u8
广西卫视,http://bztv.tvbus.cc:8081/cdnlive/gxws.m3u8
贵州卫视,http://bztv.tvbus.cc:8081/cdnlive/gzws.m3u8
河南卫视,http://bztv.tvbus.cc:8081/cdnlive/haws.m3u8
湖北卫视,http://bztv.tvbus.cc:8081/cdnlive/hbws.m3u8
河北卫视,http://bztv.tvbus.cc:8081/cdnlive/hews.m3u8
黑龙江卫视,http://bztv.tvbus.cc:8081/cdnlive/hljws.m3u8
湖南卫视,http://bztv.tvbus.cc:8081/cdnlive/hnws.m3u8
吉林卫视,http://bztv.tvbus.cc:8081/cdnlive/jlws.m3u8
江苏卫视,http://bztv.tvbus.cc:8081/cdnlive/jsws.m3u8
江西卫视,http://bztv.tvbus.cc:8081/cdnlive/jxws.m3u8
辽宁卫视,http://bztv.tvbus.cc:8081/cdnlive/lnws.m3u8
大湾区卫视,http://bztv.tvbus.cc:8081/cdnlive/nfws.m3u8
内蒙古卫视,http://bztv.tvbus.cc:8081/cdnlive/nmgws.m3u8
宁夏卫视,http://bztv.tvbus.cc:8081/cdnlive/nxws.m3u8
青海卫视,http://bztv.tvbus.cc:8081/cdnlive/qhws.m3u8
四川卫视,http://bztv.tvbus.cc:8081/cdnlive/scws.m3u8
山东卫视,http://bztv.tvbus.cc:8081/cdnlive/sdws.m3u8
陕西卫视,http://bztv.tvbus.cc:8081/cdnlive/snws.m3u8
三沙卫视,http://bztv.tvbus.cc:8081/cdnlive/ssws.m3u8
山西卫视,http://bztv.tvbus.cc:8081/cdnlive/sxws.m3u8
深圳卫视,http://bztv.tvbus.cc:8081/cdnlive/szws.m3u8
天津卫视,http://bztv.tvbus.cc:8081/cdnlive/tjws.m3u8
新疆卫视,http://bztv.tvbus.cc:8081/cdnlive/xjws.m3u8
厦门卫视,http://bztv.tvbus.cc:8081/cdnlive/xmws.m3u8
云南卫视,http://bztv.tvbus.cc:8081/cdnlive/ynws.m3u8
浙江卫视,http://bztv.tvbus.cc:8081/cdnlive/zjws.m3u8

CCTV1,http://173.208.212.130:8181/720p/cctv1.m3u8
CCTV2,http://173.208.212.130:8181/720p/cctv2.m3u8
CCTV3,http://173.208.212.130:8181/720p/cctv3.m3u8
CCTV4,http://173.208.212.130:8181/720p/cctv4.m3u8
CCTV5,http://173.208.212.130:8181/720p/cctv5.m3u8
CCTV6,http://173.208.212.130:8181/720p/cctv6.m3u8
CCTV7,http://173.208.212.130:8181/720p/cctv7.m3u8
CCTV8,http://173.208.212.130:8181/720p/cctv8.m3u8
CCTV9,http://173.208.212.130:8181/720p/cctv9.m3u8
CCTV10,http://173.208.212.130:8181/720p/cctv10.m3u8
CCTV11,http://173.208.212.130:8181/720p/cctv11.m3u8
CCTV12,http://173.208.212.130:8181/720p/cctv12.m3u8
CCTV13,http://173.208.212.130:8181/720p/cctv13.m3u8
CCTV14,http://173.208.212.130:8181/720p/cctv14.m3u8
CCTV15,http://173.208.212.130:8181/720p/cctv15.m3u8
CCTV16,http://173.208.212.130:8181/720p/cctv16.m3u8
CCTV17,http://173.208.212.130:8181/720p/cctv17.m3u8
CCTV5+,http://173.208.212.130:8181/720p/cctv5p.m3u8
CCTV4K超高清,http://173.208.212.130:8181/720p/cctv4k.m3u8
CCTV8K超高清,http://173.208.212.130:8181/720p/cctv8k.m3u8
CCTV1,http://173.208.212.130:8181/1080p/cctv1.m3u8
CCTV2,http://173.208.212.130:8181/1080p/cctv2.m3u8
CCTV3,http://173.208.212.130:8181/1080p/cctv3.m3u8
CCTV4,http://173.208.212.130:8181/1080p/cctv4.m3u8
CCTV5,http://173.208.212.130:8181/1080p/cctv5.m3u8
CCTV6,http://173.208.212.130:8181/1080p/cctv6.m3u8
CCTV7,http://173.208.212.130:8181/1080p/cctv7.m3u8
CCTV8,http://173.208.212.130:8181/1080p/cctv8.m3u8
CCTV9,http://173.208.212.130:8181/1080p/cctv9.m3u8
CCTV10,http://173.208.212.130:8181/1080p/cctv10.m3u8
CCTV11,http://173.208.212.130:8181/1080p/cctv11.m3u8
CCTV12,http://173.208.212.130:8181/1080p/cctv12.m3u8
CCTV13,http://173.208.212.130:8181/1080p/cctv13.m3u8
CCTV14,http://173.208.212.130:8181/1080p/cctv14.m3u8
CCTV15,http://173.208.212.130:8181/1080p/cctv15.m3u8
CCTV16,http://173.208.212.130:8181/1080p/cctv16.m3u8
CCTV17,http://173.208.212.130:8181/1080p/cctv17.m3u8
CCTV5+,http://173.208.212.130:8181/1080p/cctv5p.m3u8
湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8
河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
山东卫视,http://173.208.212.130:8181/720p/sdws.m3u8
天津卫视,http://173.208.212.130:8181/720p/tjws.m3u8
东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
深圳卫视,http://173.208.212.130:8181/720p/szws.m3u8
安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8
北京卫视,http://173.208.212.130:8181/720p/bjws.m3u8
广东卫视,http://173.208.212.130:8181/720p/gdws.m3u8
河南卫视,http://173.208.212.130:8181/720p/haws.m3u8
江苏卫视,http://173.208.212.130:8181/720p/jsws.m3u8
江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8

🦋十二大美女,#genre#
十二大美女-爱拼才会赢,https://vdse.bdstatic.com//947888684a9500b7e69c78dd0fd35040.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A12%3A14Z%2F-1%2Fhost%2Feac885162b26715944a7338f77fe423579fc6b7f3fbf9e4e48c4deaea1460afe&vid=14688132578918791970
十二大美女-歌声恋情,https://vdse.bdstatic.com//7413ea8c0e002b164ffd99fde5182370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-09T22%3A43%3A12Z%2F-1%2Fhost%2Fa6d39e48cec9261fa5f1a8c2c8852f29c7d027fd8d964b831431e4dac3e37a1a&vid=16415816302014399182
十二大美女-干一杯,https://vdse.bdstatic.com//b676018dee919644ffc87c7a244eedca.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A13%3A25Z%2F-1%2Fhost%2Fc74bb4282be247c63b8ef42d367737ae0a4bfdcd03f6a66306b5fa5a7dd94077&vid=11188405398298939943
十二大美女-无彩我爱你,https://vdse.bdstatic.com//17aceb93dbe94dcfd1982fe03f99d6fd.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-09T18%3A19%3A58Z%2F-1%2Fhost%2F4e05b9a9408295d32146e2db284a35529fc39f44479b510f0876c69eed5d564c&vid=15442575642667098236
十二大美女-烧酒话,https://vdse.bdstatic.com//bfb7e30301e9ad1c5faf8d7d6e22f182.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-05T08%3A43%3A10Z%2F-1%2Fhost%2F69e1fb061524d7bbb6d93b7689993606a739dd08412f9414d3055741cc4af101&vid=532754481032104181
十二大美女 爱情的骗子我问你,https://vdse.bdstatic.com//b75dd411ccffd896ed6b59b0ae7c3f76.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A11%3A44Z%2F-1%2Fhost%2F23588081ce09c059457bf1e41e14bfd4961bc044235cb44f1dd95d58e3d5e3f0&vid=16626384881931026188
十二大美女-免失志,https://vdse.bdstatic.com//4a5b49cad43b81caa2edc42b56b26569.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A14%3A38Z%2F-1%2Fhost%2F7557a0b09e83f377e2b2af84fe0bcc3fb29278b9edc13618d8bb21b8a4a33e48&vid=16455190826790542585
十二大美女-浪子的心情,https://vdse.bdstatic.com//5fc324285dbcefd05d3e91e720db3764.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-12T04%3A25%3A34Z%2F-1%2Fhost%2F2496757e30a8ad0b4c0de3d6015ef63632d9979f0ec69c58d06b98259aa933f1&vid=13343181227075835227
十二大美女-欢喜干一杯,https://vdse.bdstatic.com//a0b032d52aabef7d3d02481dfae9066f.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-08T21%3A58%3A55Z%2F-1%2Fhost%2F33681992769d58294738aece2ed243914baa4ae0d742876db9f3310650cae49c&vid=16350566780393606006
十二大美女-爱人跟人走,https://vdse.bdstatic.com//e99e6d4b2a92fd54183006f24944824d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A09%3A40Z%2F-1%2Fhost%2F657f5fe7c05de511f4fb341bfdab71c7719842c15400bc68012ca7368f334d57&vid=156665520060877615
十二大美女 何婉绮初恋,https://vdse.bdstatic.com//88fe509770f41537b66ce101691dd613.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A13%3A15Z%2F-1%2Fhost%2Fb1aacdd6f42f89f583c2df4ab51bbae1439924223b8e9e75215791d9d7bb3c61&vid=14425968552843121691
十二大美女-奋斗的歌手,https://vdse.bdstatic.com//59118c8039313117a8bec2e6e635eeab.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-09T01%3A22%3A24Z%2F-1%2Fhost%2F4d2a009f9f9ac78b9ba3c3312138bed33faf22a39932da1f2edad6e7db7035bb&vid=14981890922355697963
十二大美女 心花为你开,https://vdse.bdstatic.com//f3333907186707d5ebdff85c26b6895a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-06T16%3A37%3A15Z%2F-1%2Fhost%2Fb6b11f5981a512b7ffd368a7eda837d128289dae94c2b88aa8b1ab6cbdfc1398&vid=17837352199574657495
十二大美女~人生的第一步https://vdse.bdstatic.com//fc9f3d4b03a50a98223a78e79b54bbe7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-06T05%3A52%3A27Z%2F-1%2Fhost%2Fd4011dabf4ae23ea388cbb154f24bd649ce2883149fcf177ca7befd5e278e1da&vid=10887033688777677099
十二大美女天星伴天涯,https://vdse.bdstatic.com//e0e8f7834038699c09f8550ba9559e11.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A11%3A09Z%2F-1%2Fhost%2Fca3d5642ff13bd971833e5abd3ed6b2d0d9baa7b487597e70efd14aa6fde6bfe&vid=12252885074073708945
十二大美女-最后的探戈,https://vdse.bdstatic.com//b9ef3895d98b53abfbeb4d032e6dd217.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T19%3A13%3A48Z%2F-1%2Fhost%2F83e96cc7b732f9e1e5050dab9e9bdea16743e2d3d193574e586ac60b6b1a0a86&vid=16857354027581824780
十二大美女-.修复歌曲,https://vdse.bdstatic.com//0e24446e72ae93b97f7b026097bf05be.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-11T16%3A58%3A57Z%2F-1%2Fhost%2F53d51d3ec8c205e67dc86383bec533598b62a63237395ead8162b394bd0d49bb&vid=12446329619533354686
十二大美女-爱情一阵风,https://vdse.bdstatic.com//5e37b3a54bed836f2d5f58493427ff08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2026-02-04T19%3A40%3A38Z%2F-1%2Fhost%2Fd1fbd38c613eba6042e1f4a4925f9f5f20f4788dcae96ba3f22717a8e1db1153&vid=2318966086876078718
酒廊情歌:榕树下,https://vdse.bdstatic.com//dbe5ddb91acf7acb61d09e662d993b74.mp4
酒廊情歌:恰似你的温柔,https://vdse.bdstatic.com//3eb13b19f67f0fba5f8ba65815708459.mp4
酒廊情歌:巧合,https://vdse.bdstatic.com//59b6c53bba9eadf7c0703fee54829857.mp4
酒廊情歌:爱你一万年,https://vdse.bdstatic.com//c0af82d62033a3a755f6d42e2114c2f2.mp4
酒廊情歌:誓言,https://vdse.bdstatic.com//8a7710f88c6230ad4b6d82fe09c45831.mp4
酒廊情歌:美酒加咖啡,https://vdse.bdstatic.com//4f153d098dfd2a11b9b0a354896d95be.mp4
酒廊情歌:秋词,https://vdse.bdstatic.com//baec55d45e7d3219fdeb376dd0f302c9.mp4
酒廊情歌:求你再爱我,https://vdse.bdstatic.com//5dc97e000b48848cadb36f236ef58777.mp4
酒廊情歌:意难忘,https://vdse.bdstatic.com//6b7aca334af0c3c29583a30ba6f0c351.mp4
酒廊情歌:请你放开我,https://vdse.bdstatic.com//8e572ec50645c3e26450d4e2dd78be66.mp4
酒廊情歌:往日的旧梦,https://vdse.bdstatic.com//3656fb157b09adfce39c03f284722f1b.mp4
酒廊情歌:晚风,https://vdse.bdstatic.com//731598617814525329cdf52f003c2783.mp4
酒廊情歌:爱情像气球,https://vdse.bdstatic.com//247ab722a184988b5f9c0afb85ffddab.mp4
酒廊情歌:一曲情未了,https://vdse.bdstatic.com//a0f745fdb8d1e47ccb4f9a6c717a4aef.mp4
酒廊情歌:我不再叹息,https://vdse.bdstatic.com//e0848d4f4fdb5b3e71c4740ba64050c4.mp4
酒廊情歌:黄色的玫瑰,https://vdse.bdstatic.com//1807417472afb96887278561c6347bc9.mp4
酒廊情歌:白兰香,https://vdse.bdstatic.com//99ed9d60b68d7a9763b2a7dc372083f8.mp4
酒廊情歌:真情比酒浓,https://vdse.bdstatic.com//78c3ea9eee9ae792d8182f3281927b4f.mp4
酒廊情歌:爱在夕阳下,https://vdse.bdstatic.com//4165ce9144b385401417dc31980bf6b2.mp4
酒廊情歌:冬恋,https://vdse.bdstatic.com//532ea1b65b88bec3696f434d471619ea.mp4
酒廊情歌:一缕相思情,https://vdse.bdstatic.com//78c488f339b30f9e728eded58a33294c.mp4
酒廊情歌:爱不是占有,https://vdse.bdstatic.com//8b6256021e7567c22d30233b994eb392.mp4
酒廊情歌:人儿不能留,https://vdse.bdstatic.com//cf0cd5537817e990605fc3da8ce1b4be.mp4
酒廊情歌:爱情长跑,https://vdse.bdstatic.com//c0fa59f0d5007551d157d39120fccea9.mp4
酒廊情歌:夜空,https://vdse.bdstatic.com//eb3aa9d59b5aece8dbd56f6aa144d12d.mp4
酒廊情歌:泪洒爱河桥,https://vdse.bdstatic.com//b1e66a7251cb25547c362076b58dce06.mp4
酒廊情歌:梦难留,https://vdse.bdstatic.com//90b3ab3b3ee5006c803e309afe0af060.mp4

🛒付费频道(捐赠5元获取密码)_8657,#genre#
凤凰中文,http://bobohome.ignorelist.com:20247/fengshows?id=2.m3u8
凤凰资讯,http://bobohome.ignorelist.com:20247/fengshows?id=1.m3u8
凤凰香港,http://bobohome.ignorelist.com:20247/fengshows?id=3.m3u8
中天新闻,http://xiangxiws.vip:6777/qlw.php?key=qq%E7%BE%A4746405779&id=ztxw
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰中文,http://43.152.224.209/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://www.negative.top:50000/udp/233.50.202.36:5140
凤凰香港,http://43.152.224.209/qctv.fengshows.cn/live/0701phk72.flv
TVB星河,https://cdn3.indevs.in/stream/live/tvbxh/
TVBPlus,https://cdn3.indevs.in/stream/tvb/tvbp/
明珠台,https://cdn3.indevs.in/stream/tvb/mzt/
翡翠台,https://cdn3.indevs.in/stream/tvb/fct/
天映频道,https://cdn3.indevs.in/stream/live/typd/
公視,http://211.72.174.95:8116/0.ts
民視,http://211.72.174.95:8115/0.ts
台視,http://211.72.174.95:8112/0.ts
星影台,http://173.208.234.146/live/nowxy.m3u8
Astro AOD,https://cdn3.indevs.in/stream/live/aod/
